代码,名称,最新价,涨跌幅,市盈率-动态,市净率,总市值
600783,鲁信创投,12.92,4.53,22.12,2.11,9617122078.0
002859,洁美科技,32.58,4.52,71.27,4.85,14039935800.0
300124,汇川技术,86.33,4.52,39.26,7.66,233064813262.0
002316,亚联发展,5.32,4.52,169.25,27.2,2091398400.0
002058,*ST威尔,26.6,4.52,10.77,12.57,3815725631.0
301237,和顺科技,52.02,4.5,-145.37,3.16,4161600000.0
000955,欣龙控股,5.11,4.5,-1631.22,4.25,2751198450.0
688116,天奈科技,59.29,4.48,93.04,5.91,21724794916.0
002653,海思科,55.03,4.48,239.2,15.16,61629085889.0
688138,清溢光电,32.62,4.48,55.79,3.79,10268776000.0
601089,福元医药,23.31,4.48,20.88,3.13,11188800000.0
002085,万丰奥威,19.38,4.47,41.1,5.5,41149505938.0
688767,博拓生物,42.06,4.47,253.22,2.7,6280960028.0
688105,诺唯赞,22.65,4.47,1439.38,2.34,9008687422.0
002856,美芝股份,10.3,4.46,-20.05,14.92,1393721922.0
688058,宝兰德,29.75,4.46,-17.06,3.5,2312495376.0
300101,振芯科技,25.09,4.45,108.68,7.92,14248754013.0
002524,光正眼科,4.23,4.44,772.81,18.86,2193115723.0
300518,新迅达,12.93,4.44,-95.0,3.37,2578391678.0
001269,欧晶科技,27.27,4.44,-35.36,5.92,5247057105.0
002063,远光软件,6.37,4.43,80.44,3.24,12135461520.0
300157,新锦动力,4.71,4.43,70.32,-15.8,3551046600.0
002805,丰元股份,13.93,4.42,-8.02,2.66,3901270736.0
001336,楚环科技,22.72,4.41,68.75,2.3,1826085920.0
003043,华亚智能,55.6,4.41,139.81,4.37,7449717566.0
688178,万德斯,33.24,4.4,-49.68,2.81,2825328335.0
002079,苏州固锝,10.95,4.39,101.5,2.9,8871260935.0
688017,绿的谐波,178.02,4.39,305.49,9.42,32636428853.0
002659,凯文教育,6.18,4.39,2515.11,1.71,3697372773.0
688172,燕东微,23.79,4.39,133.11,1.81,33971598928.0
000762,西藏矿业,22.37,4.39,-380.88,3.97,11658665512.0
300825,阿尔特,11.9,4.39,-50.92,2.7,5926681724.0
603590,康辰药业,54.9,4.39,48.05,2.81,8748670587.0
300327,中颖电子,27.08,4.39,112.56,5.13,9244304258.0
605111,新洁能,36.02,4.38,31.81,3.59,14960279063.0
300660,江苏雷利,62.21,4.38,74.67,8.05,27816364651.0
603037,凯众股份,13.36,4.38,47.39,3.79,3581476228.0
300558,贝达药业,69.89,4.38,105.1,5.26,29405088287.0
688619,罗普特,15.0,4.38,-29.36,3.29,2781570630.0
301382,蜂助手,36.76,4.37,68.97,5.83,10498431874.0
603025,大豪科技,17.7,4.36,24.78,8.23,19764789482.0
300150,世纪瑞尔,5.52,4.35,38.89,2.05,3229785413.0
920489,佳先股份,24.53,4.34,291.66,6.71,3347344176.0
300855,图南股份,28.93,4.33,61.54,5.78,11442726295.0
688068,热景生物,187.1,4.33,-103.25,5.9,17345655574.0
300393,中来股份,6.03,4.33,-19.47,2.06,6570452969.0
301272,英华特,49.85,4.33,155.7,2.91,2916339655.0
002558,巨人网络,44.87,4.32,55.86,6.31,86812259916.0
688223,晶科能源,5.32,4.31,-9.15,1.88,53227676279.0
688127,蓝特光学,33.38,4.31,65.1,7.23,13458562312.0
000004,*ST国华,10.65,4.31,-16.85,63.51,1409850003.0
600336,澳柯玛,7.02,4.31,73.99,2.26,5602063678.0
688411,海博思创,268.98,4.3,76.69,11.87,48441278498.0
688080,映翰通,57.19,4.3,31.17,3.8,4198078388.0
300092,科新机电,19.45,4.29,51.04,3.29,5327807621.0
688310,迈得医疗,19.67,4.29,270.43,4.09,3269541302.0
688300,联瑞新材,61.05,4.27,53.16,9.5,14741694050.0
300576,容大感光,40.76,4.27,108.27,9.0,14933142235.0
688599,天合光能,16.59,4.27,-6.2,1.59,36155672185.0
301121,紫建电子,49.78,4.27,214.42,2.95,4919561117.0
600222,太龙药业,6.6,4.27,97.89,2.37,3787649468.0
688638,誉辰智能,47.2,4.26,-24.08,2.93,2643200000.0
002362,汉王科技,24.98,4.26,-53.82,5.62,6106477057.0
300280,紫天退,0.49,4.26,7.03,0.06,79412215.0
002199,*ST东晶,9.79,4.26,-38.04,12.01,2383300734.0
300264,佳创视讯,6.12,4.26,-177.55,133.94,2636848010.0
688370,丛麟科技,26.95,4.26,325.07,1.41,3695057339.0
688347,华虹公司,85.38,4.25,995.87,3.38,148016447425.0
300458,全志科技,51.75,4.25,132.5,14.1,42709146246.0
300107,建新股份,7.4,4.23,387.21,2.77,4164035263.0
002487,大金重工,46.08,4.23,26.89,3.78,29387490002.0
688679,通源环境,21.0,4.22,-138.39,2.45,2765483175.0
688479,友车科技,19.25,4.22,85.69,1.5,2778109950.0
600658,电子城,6.18,4.22,-23.08,1.22,6912855578.0
600665,天地源,3.21,4.22,-11.15,1.01,2773833292.0
600850,电科数字,30.13,4.22,95.21,4.34,20493793782.0
688798,艾为电子,90.87,4.21,67.67,5.24,21184399153.0
688029,南微医学,94.1,4.21,24.32,4.49,17676442410.0
300155,安居宝,4.96,4.2,-56.5,2.26,2783689610.0
688377,迪威尔,34.7,4.2,65.55,3.71,6754944900.0
002455,百川股份,7.45,4.2,41.05,2.48,4427211394.0
002056,横店东磁,18.41,4.19,14.68,3.05,29947769282.0
002743,富煌钢构,5.97,4.19,42.42,0.8,2598552814.0
301077,星华新材,29.11,4.19,30.79,4.43,4950997973.0
601615,明阳智能,13.95,4.18,25.98,1.21,31687379049.0
002163,海南发展,10.21,4.18,-20.3,10.07,8627019822.0
002542,中化岩土,3.74,4.18,-21.37,10.12,6754876600.0
002718,友邦吊顶,26.93,4.18,174.26,3.86,3539890035.0
688362,甬矽电子,37.49,4.17,253.78,6.12,15389008795.0
600460,士兰微,31.46,4.17,98.85,4.26,52351700244.0
300454,深信服,120.02,4.17,-111.21,5.67,50634224351.0
002555,三七互娱,22.49,4.17,17.77,3.83,49753225446.0
002185,华天科技,11.78,4.16,83.98,2.24,38039513941.0
301568,思泰克,51.86,4.16,59.82,5.49,5354980624.0
002165,红 宝 丽,9.02,4.16,135.96,3.27,6632133930.0
835368,连城数控,30.4,4.15,33.96,1.69,7137325376.0
300435,中泰股份,21.85,4.15,31.28,2.71,8427829050.0
300980,祥源新材,26.4,4.14,90.58,2.62,3648771535.0
300255,常山药业,46.32,4.14,-731.74,27.77,42570899869.0
300417,南华仪器,13.12,4.13,-770.03,3.85,1765469184.0
832802,保丽洁,18.9,4.13,90.79,3.63,1549956681.0
300494,盛天网络,14.11,4.13,66.16,4.73,6921097172.0
300889,爱克股份,19.18,4.13,-175.51,2.82,4223955394.0
300816,艾可蓝,38.6,4.13,34.88,3.52,3088000000.0
300537,广信材料,25.04,4.12,192.14,5.74,5203475286.0
000045,深纺织Ａ,12.65,4.12,90.93,2.17,6407501390.0
001306,夏厦精密,108.37,4.12,165.59,5.0,6811119522.0
603004,鼎龙科技,24.3,4.11,33.14,2.81,5723136000.0
601727,上海电气,8.87,4.11,83.97,2.55,137840878911.0
300551,古鳌科技,13.98,4.1,-20.95,9.75,4754078489.0
002768,国恩股份,47.47,4.1,18.61,2.46,12876237500.0
600626,申达股份,4.33,4.09,-53.31,1.8,5718824408.0
688181,八亿时空,38.97,4.09,84.88,2.55,5240745848.0
300665,飞鹿股份,10.19,4.09,-28.85,4.48,2231056989.0
300679,电连技术,59.3,4.09,51.91,5.07,25191826000.0
600171,上海贝岭,37.93,4.09,100.22,6.08,26889460883.0
600100,同方股份,8.14,4.09,-53.25,1.61,27271423384.0
001380,华纬科技,29.25,4.09,31.2,4.47,7922485584.0
300042,朗科科技,28.22,4.09,-158.34,5.58,5655288000.0
002918,蒙娜丽莎,18.1,4.08,-652.71,2.32,7399394555.0
603880,南卫股份,6.12,4.08,-68.21,6.64,1768937040.0
603298,杭叉集团,29.61,4.08,17.3,3.58,38783534771.0
300625,三雄极光,12.04,4.06,-71.06,1.7,3363145240.0
832522,纳科诺尔,73.49,4.06,111.54,10.83,11519610413.0
688386,泛亚微透,86.36,4.05,72.19,10.16,7858760000.0
301359,东南电子,21.3,4.05,59.28,3.06,2559748800.0
300467,迅游科技,27.21,4.05,236.06,8.73,5529205247.0
603335,迪生力,5.91,4.05,-21.89,12.62,2530334586.0
688515,裕太微-U,121.0,4.05,-46.45,6.38,9680000000.0
834407,驰诚股份,23.12,4.05,85.51,7.42,1974078080.0
300024,机器人,20.29,4.05,-166.56,7.27,31766428786.0
688273,麦澜德,39.93,4.04,31.23,2.99,3993000000.0
300627,华测导航,36.81,4.04,44.27,7.52,28903649597.0
688152,麒麟信安,52.02,4.04,-255.7,4.25,5310230003.0
603722,阿科力,44.93,4.03,-413.33,4.57,4390565037.0
301319,唯特偶,46.5,4.03,68.47,5.11,5776903878.0
002236,大华股份,20.45,4.02,13.58,1.81,67214151488.0
002620,ST瑞和,5.69,4.02,-46.29,169.27,2147940860.0
688630,芯碁微装,162.39,4.02,75.31,9.92,21393374871.0
002760,凤形股份,20.18,4.02,149.66,2.67,2179212087.0
603949,雪龙集团,21.54,4.01,55.09,4.38,4547884087.0
300179,四方达,10.89,4.01,49.72,4.46,5291547159.0
002380,科远智慧,26.73,4.01,23.62,2.72,6414976778.0
688663,新风光,39.8,4.0,46.76,4.18,5627024694.0
001225,和泰机电,45.2,4.0,77.27,2.15,2977179360.0
002102,能特科技,3.91,3.99,14.27,2.9,9679700749.0
002836,新宏泽,9.41,3.98,34.45,6.24,2168064000.0
603118,共进股份,13.33,3.98,91.27,2.09,10494394492.0
002501,利源股份,2.61,3.98,-80.29,31.49,9265500000.0
688191,智洋创新,30.15,3.97,183.04,8.27,6984258656.0
300766,每日互动,42.67,3.97,-264.06,10.59,16843972131.0
301218,华是科技,21.2,3.97,-104.75,2.61,2417648000.0
688671,碧兴物联,21.73,3.97,-35.68,1.58,1706215697.0
600129,太极集团,21.75,3.97,43.2,3.3,11993345524.0
002192,融捷股份,35.32,3.97,53.69,2.7,9171021770.0
920088,科力股份,35.71,3.96,57.87,4.71,3145033265.0
603508,思维列控,33.61,3.96,21.11,3.41,12814631811.0
688277,天智航-U,17.37,3.95,-68.32,6.29,7862853391.0
870199,倍益康,36.55,3.95,-191.29,4.83,2489413190.0
300802,矩子科技,22.7,3.94,65.54,4.52,6567009099.0
688551,科威尔,41.72,3.94,56.56,2.72,3507429979.0
688508,芯朋微,70.16,3.94,50.9,3.57,9212733875.0
600463,空港股份,11.33,3.94,-32.47,3.65,3399000000.0
000099,中信海直,23.03,3.93,58.23,3.32,17865986255.0
002222,福晶科技,52.97,3.92,97.19,15.02,24909142500.0
603501,豪威集团,148.6,3.92,44.19,6.9,179213172931.0
000062,深圳华强,30.5,3.92,67.69,4.72,31900234321.0
603927,中科软,20.46,3.91,79.43,5.45,17003078400.0
000951,中国重汽,17.55,3.91,15.42,1.33,20618957268.0
002047,*ST宝鹰,2.39,3.91,-76.26,-140.36,3623834376.0
688726,拉普拉斯,46.86,3.9,23.91,4.98,18993585217.0
833346,威贸电子,29.61,3.89,48.87,5.29,2388863825.0
600536,中国软件,49.98,3.89,-313.12,13.13,46670653468.0
001255,博菲电气,32.31,3.89,152.92,3.59,2626286040.0
301163,宏德股份,27.82,3.88,45.01,2.01,2270112000.0
605169,洪通燃气,15.79,3.88,30.64,2.32,4466675200.0
300007,汉威科技,67.21,3.88,186.27,7.59,22007620053.0
002983,芯瑞达,21.44,3.88,36.0,3.43,4790451117.0
300460,惠伦晶体,10.2,3.87,-21.51,5.05,2864203360.0
300656,民德电子,25.5,3.87,211.46,4.36,4363689336.0
920018,宏远股份,31.11,3.87,41.47,4.69,3961222736.0
002549,凯美特气,26.09,3.86,162.43,8.86,18141626737.0
300572,安车检测,28.5,3.86,-225.37,3.67,6526181142.0
300631,久吾高科,34.2,3.86,55.26,3.3,4276485101.0
301035,润丰股份,76.77,3.86,19.4,3.04,21554787674.0
300334,津膜科技,7.02,3.85,4927.67,3.67,2120498799.0
300890,翔丰华,32.64,3.85,-659.42,1.91,3885211791.0
300770,新媒股份,46.7,3.85,15.38,2.84,10640062200.0
002853,皮阿诺,12.42,3.85,-90.32,2.45,2271816074.0
688291,金橙子,36.45,3.85,67.54,3.94,3742201215.0
300632,光莆股份,13.8,3.84,104.9,2.39,4211506356.0
688003,天准科技,59.45,3.84,-406.61,6.2,11541414925.0
300587,天铁科技,8.93,3.84,-84.83,4.93,11593540357.0
300433,蓝思科技,33.32,3.83,77.04,3.68,176075120802.0
688486,龙迅股份,72.97,3.83,68.02,6.66,9728941825.0
603200,上海洗霸,96.25,3.83,78.62,15.73,16889959914.0
300166,东方国信,11.11,3.83,-79.9,2.12,12651465260.0
603579,荣泰健康,36.31,3.83,43.26,2.83,7383840529.0
688119,中钢洛耐,4.34,3.83,74.83,1.63,4882500000.0
600539,狮头股份,10.58,3.83,2164.5,7.55,2433400000.0
600769,祥龙电业,11.15,3.82,146.05,35.65,4180995780.0
002611,东方精工,19.29,3.82,29.54,4.39,23481453499.0
300536,农尚环境,8.97,3.82,-105.36,5.14,2630794553.0
300542,新晨科技,21.2,3.82,-243.65,11.49,6329469859.0
000683,博源化工,6.25,3.82,15.65,1.63,23242119125.0
300605,恒锋信息,15.24,3.81,509.59,5.34,2508250574.0
300405,科隆股份,6.0,3.81,-35.24,4.03,1706236026.0
688308,欧科亿,24.6,3.8,2518.87,1.53,3906030017.0
300388,节能国祯,9.58,3.79,18.02,1.43,6524384573.0
688309,恒誉环保,24.39,3.79,116.21,2.63,1951461778.0
300763,锦浪科技,85.75,3.79,28.35,3.86,34138262209.0
836504,博迅生物,29.38,3.78,175.05,6.52,1273126478.0
300238,冠昊生物,15.63,3.78,101.56,7.32,4144383607.0
301037,保立佳,14.55,3.78,117.8,3.18,2022911031.0
001332,锡装股份,59.83,3.78,26.95,2.67,6610616700.0
600415,小商品城,18.96,3.78,30.74,5.1,103969926757.0
600708,光明地产,3.57,3.78,-10.0,0.84,7956233173.0
688010,福光股份,33.05,3.77,-92.22,3.14,5306560153.0
600261,阳光照明,3.85,3.77,26.62,1.49,5139953919.0
688158,优刻得-W,27.0,3.77,-77.34,5.21,12320237187.0
601636,旗滨集团,6.61,3.77,9.96,1.3,17738429937.0
688562,航天软件,17.93,3.76,-58.02,4.28,7172000000.0
003011,海象新材,20.4,3.76,16.13,1.5,2094590400.0
688478,晶升股份,39.46,3.76,-366.39,3.56,5459926148.0
300162,雷曼光电,7.45,3.76,321.59,3.5,3125349724.0
002803,吉宏股份,19.04,3.76,36.48,3.26,8619013644.0
603659,璞泰来,27.6,3.76,27.94,3.09,58964614498.0
688012,中微公司,290.5,3.75,128.84,8.72,181895211684.0
688429,时创能源,15.23,3.75,-17.0,4.04,6092012184.0
603217,元利科技,21.84,3.75,21.13,1.37,4544633184.0
600301,华锡有色,31.0,3.75,25.68,4.48,19609591849.0
002439,启明星辰,15.77,3.75,-102.32,1.69,19103781233.0
603379,三美股份,56.96,3.75,17.48,4.83,34772885948.0
603990,麦迪科技,14.65,3.75,79.2,5.42,4487042009.0
839719,宁新新材,16.36,3.74,-14.27,2.71,1523008024.0
300412,迦南科技,5.27,3.74,178.47,2.55,2623177477.0
002674,兴业科技,17.75,3.74,83.93,2.19,5246029256.0
300249,依米康,17.5,3.73,258.4,24.33,7708539895.0
688758,XD赛分科,18.42,3.72,71.48,5.94,7671268427.0
000892,欢瑞世纪,5.86,3.72,-449.54,6.58,5748545572.0
839729,永顺生物,10.03,3.72,69.51,4.22,2741700500.0
000823,超声电子,14.48,3.72,33.86,1.67,7775637036.0
688656,浩欧博,150.0,3.71,391.23,11.69,9521961000.0
300801,泰和科技,27.65,3.71,53.57,2.44,6039589500.0
688588,凌志软件,18.19,3.71,32.49,5.86,7276181955.0
301581,黄山谷捷,57.66,3.71,61.0,4.65,4612800000.0
300204,舒泰神,36.11,3.7,-350.15,16.47,17252366961.0
839493,并行科技,155.01,3.69,911.23,22.16,9255554869.0
301286,侨源股份,26.42,3.69,45.01,5.73,10570642000.0
688083,中望软件,73.1,3.69,-118.28,4.83,12396630386.0
300721,怡达股份,14.04,3.69,-18.37,2.01,2314448216.0
688272,富吉瑞,25.26,3.69,-48.2,3.98,1919760000.0
300531,优博讯,18.87,3.68,68.46,4.44,6058760070.0
300708,聚灿光电,9.02,3.68,36.2,3.07,8469014599.0
300035,中科电气,23.93,3.68,30.12,3.44,16402260237.0
300513,恒实科技,9.33,3.67,-13.82,2.25,2926738476.0
603729,龙韵股份,16.73,3.66,-53.13,4.39,1561544740.0
301337,亚华电子,28.59,3.66,-315.54,2.71,2979078000.0
001376,百通能源,13.03,3.66,30.38,5.19,6005527000.0
002178,延华智能,6.81,3.65,450.39,11.17,4849761937.0
301372,科净源,25.57,3.65,68.33,2.23,1753371465.0
300677,英科医疗,37.76,3.65,17.4,1.36,24725011736.0
301510,固高科技,35.0,3.64,226.53,10.06,14000350000.0
300253,卫宁健康,9.1,3.64,-85.38,3.5,20145430587.0
833580,科创新材,17.39,3.64,106.42,4.52,1495540000.0
688060,云涌科技,41.44,3.63,-140.7,2.76,2494303768.0
002338,奥普光电,58.59,3.63,227.97,10.38,14061600000.0
603656,泰禾智能,22.25,3.63,192.88,3.14,4080101716.0
300082,奥克股份,7.72,3.62,2013.95,1.91,5250358104.0
688539,高华科技,33.75,3.62,101.42,3.66,6274800000.0
002865,钧达股份,42.07,3.62,-23.34,2.56,12309011068.0
833427,华维设计,16.05,3.62,629.8,5.07,1654674750.0
688387,信科移动-U,6.58,3.62,-182.18,3.63,22495375000.0
688657,浩辰软件,54.42,3.62,67.13,2.57,3565287553.0
873570,坤博精工,40.75,3.61,355.04,5.99,2044420206.0
688001,华兴源创,32.74,3.61,92.85,4.28,14581670580.0
688620,安凯微,14.05,3.61,-55.91,3.99,5507600000.0
300095,华伍股份,9.46,3.61,117.64,2.42,3974052951.0
835892,中科美菱,22.38,3.61,97.99,3.51,2164838303.0
688502,茂莱光学,468.26,3.6,377.4,20.61,24724128000.0
300378,鼎捷数智,50.12,3.6,151.05,5.93,13602208640.0
000938,紫光股份,30.5,3.6,41.9,6.18,87232436157.0
688707,振华新材,14.98,3.6,-17.52,1.81,7620928271.0
300823,建科智能,15.3,3.59,212.44,2.16,2004035723.0
688209,英集芯,21.08,3.59,87.15,4.5,9050306017.0
605006,山东玻纤,8.07,3.59,282.46,1.94,4930505135.0
002132,恒星科技,3.75,3.59,122.94,1.51,5255792618.0
600363,联创光电,62.03,3.59,53.43,6.41,28131501334.0
688500,慧辰股份,86.8,3.58,-101.91,8.95,6527074428.0
600712,南宁百货,6.96,3.57,-141.62,4.84,3790801306.0
301227,森鹰窗业,42.9,3.57,-160.23,2.48,4085388450.0
688568,中科星图,43.02,3.56,222.55,9.15,34763554794.0
002970,锐明技术,50.0,3.56,22.22,5.04,9023925000.0
603172,万丰股份,17.15,3.56,45.49,2.13,2287467000.0
600846,同济科技,14.55,3.56,31.06,2.22,9090280058.0
603159,上海亚虹,28.03,3.55,-1086.49,7.79,3924200000.0
688045,必易微,46.37,3.55,-183.69,2.36,3238379667.0
300637,扬帆新材,14.01,3.55,71.07,4.67,3288849321.0
002264,新 华 都,7.3,3.55,17.85,2.61,5254622490.0
300296,利亚德,7.32,3.54,57.78,2.49,19851673265.0
301231,荣信文化,24.29,3.54,472.83,2.36,2050076000.0
300509,新美星,9.36,3.54,33.79,4.78,2774304000.0
300170,汉得信息,18.2,3.53,108.87,3.43,18509240040.0
600520,三佳科技,29.31,3.53,1203.85,12.11,4643583300.0
002387,维信诺,9.67,3.53,-6.36,3.01,13506946342.0
301159,三维天地,34.6,3.53,-22.09,4.48,2676310000.0
300019,硅宝科技,21.39,3.53,27.28,3.24,8408766213.0
300451,创业慧康,4.98,3.53,-47.88,1.78,7714640966.0
300121,阳谷华泰,17.07,3.52,30.14,2.17,7661329627.0
688255,凯尔达,41.3,3.51,959.23,4.34,4537171331.0
301252,同星科技,30.4,3.51,37.17,4.03,5113280000.0
300827,上能电气,34.52,3.51,43.24,7.64,17340996485.0
688700,东威科技,41.6,3.51,146.03,7.1,12413496576.0
301378,通达海,30.14,3.5,-33.06,2.22,2911524000.0
688391,钜泉科技,33.74,3.5,51.84,2.1,3886225834.0
605588,冠石科技,57.97,3.5,-174.84,4.13,4258951612.0
688002,睿创微纳,87.04,3.5,57.06,7.14,40059090888.0
300614,百川畅银,16.25,3.5,-34.06,2.39,2607077411.0
600338,西藏珠峰,12.7,3.5,19.3,2.8,11610469134.0
688027,国盾量子,354.99,3.5,-767.44,11.35,36514626745.0
688686,奥普特,147.78,3.49,61.86,6.0,18063955540.0
300769,德方纳米,38.84,3.49,-13.92,2.1,10882503085.0
603138,海量数据,17.21,3.49,-56.56,6.4,5057549339.0
300068,南都电源,19.64,3.48,-37.94,4.61,17640464936.0
002446,盛路通信,8.63,3.48,68.63,3.14,7899226478.0
002652,扬子新材,3.57,3.48,-77.12,7.18,1828068480.0
688257,新锐股份,20.8,3.48,26.04,2.34,5250096883.0
002091,江苏国泰,8.91,3.48,13.31,0.95,14502202457.0
300109,新开源,18.79,3.47,32.86,2.42,9132879594.0
300390,天华新能,23.28,3.47,-62.11,1.81,19339878345.0
300691,联合光电,20.27,3.47,-134.81,3.42,5453618487.0
301049,超越科技,21.45,3.47,-17.15,3.23,2021734014.0
000571,新大洲A,5.07,3.47,-27.25,24.83,4254384030.0
300608,思特奇,12.83,3.47,-24.13,2.98,4249680400.0
300340,科恒股份,14.07,3.46,-19.93,-88.23,3881819646.0
832982,锦波生物,296.3,3.46,43.48,20.71,34093860242.0
688106,金宏气体,19.71,3.46,57.78,3.23,9499777471.0
600078,澄星股份,6.58,3.46,117.44,2.6,4359729425.0
688699,明微电子,39.53,3.45,-61.53,3.62,4350855219.0
300661,圣邦股份,83.08,3.45,127.82,10.87,51344366259.0
300481,濮阳惠成,15.0,3.45,30.99,1.81,4377831570.0
300820,英杰电气,48.9,3.45,45.34,4.44,10837168513.0
002023,海特高新,12.33,3.44,71.7,2.1,9134806698.0
430139,华岭股份,25.88,3.44,-257.95,6.42,6974851305.0
688496,清越科技,9.62,3.44,-70.36,4.36,4329000000.0
600929,雪天盐业,6.03,3.43,70.22,1.31,9893491250.0
301313,凡拓数创,25.34,3.43,-27.97,3.42,2621509156.0
603282,亚光股份,18.11,3.43,29.35,1.92,2423480200.0
300014,亿纬锂能,76.34,3.43,48.65,4.05,156170379081.0
300113,顺网科技,24.71,3.43,52.29,7.11,16890917886.0
300207,欣旺达,33.15,3.43,35.78,2.52,61243380085.0
688006,杭可科技,41.35,3.43,43.35,4.64,24961843485.0
688595,芯海科技,40.5,3.42,-75.15,8.38,5835770226.0
688356,键凯科技,97.96,3.42,134.7,4.64,5941342572.0
300883,龙利得,6.65,3.42,962.09,1.62,2300900000.0
600125,铁龙物流,6.35,3.42,10.95,1.08,8290063900.0
002494,华斯股份,4.85,3.41,-98.7,1.5,1829956982.0
300556,丝路视觉,20.02,3.41,-15.16,4.99,2433716645.0
603725,天安新材,9.71,3.41,23.81,3.74,2960168073.0
002571,德力股份,7.58,3.41,-32.78,2.91,2970986306.0
603499,翔港科技,17.66,3.4,34.12,6.23,5343816927.0
000096,广聚能源,11.57,3.4,327.54,2.2,6108960000.0
300541,先进数通,15.8,3.4,54.27,4.0,6794702974.0
002173,创新医疗,21.6,3.4,-419.48,5.4,9531742003.0
002591,恒大高新,5.78,3.4,-178.26,2.64,1735153018.0
688697,纽威数控,15.49,3.4,27.24,4.24,7084094056.0
300772,运达股份,18.55,3.4,50.82,2.25,14596024928.0
002741,光华科技,22.53,3.4,93.1,5.55,10476952644.0
600563,法拉电子,119.69,3.4,23.65,4.98,26930250000.0
688118,普元信息,28.95,3.39,-45.58,3.23,2701518841.0
688117,圣诺生物,39.05,3.39,34.54,6.19,6145922441.0
002164,宁波东力,15.88,3.39,138.19,6.02,8450918181.0
688612,威迈斯,40.9,3.39,31.63,5.14,17217147108.0
872931,无锡鼎邦,17.67,3.39,69.59,4.21,1659743100.0
688023,安恒信息,53.28,3.38,-14.01,2.32,5438052238.0
300135,宝利国际,4.59,3.38,-307.32,4.46,4230144000.0
002277,友阿股份,7.65,3.38,99.72,1.58,10665421920.0
000821,京山轻机,12.84,3.38,19.4,1.9,7997712150.0
688716,中研股份,46.33,3.37,401.13,4.78,5637434400.0
831526,凯华材料,30.05,3.37,184.87,11.23,2485135000.0
300037,新宙邦,47.55,3.37,36.74,3.67,35556899201.0
301081,严牌股份,10.73,3.37,56.3,2.26,2423688816.0
600389,江山股份,25.53,3.36,16.24,2.74,10994494500.0
688288,鸿泉物联,31.1,3.36,46.41,4.06,3104206194.0
300159,*ST新研,2.78,3.35,-12.34,-9.57,4157895666.0
002460,赣锋锂业,54.92,3.35,-106.34,2.81,112981060375.0
002410,广联达,13.88,3.35,48.34,3.91,22928987467.0
