代码,名称,最新价,涨跌幅,市盈率-动态,市净率,总市值
600395,盘江股份,5.66,2.17,-1192.32,1.16,12149896900.0
600926,杭州银行,16.09,2.16,5.0,0.89,116636450997.0
300478,杭州高新,25.1,2.16,-231.93,52.05,3179492300.0
603307,扬州金泉,40.96,2.14,21.18,1.98,2780241920.0
601015,陕西黑猫,3.82,2.14,-8.44,1.32,7802340981.0
600997,开滦股份,7.19,2.13,15.82,0.8,11416280929.0
301468,博盈特焊,27.32,2.13,57.76,1.58,3606240000.0
605336,帅丰电器,15.32,2.13,426.01,1.5,2809878734.0
002478,常宝股份,6.24,2.13,11.03,0.98,5621030863.0
300689,澄天伟业,54.02,2.12,287.08,9.07,6244712000.0
600939,重庆建工,3.38,2.11,-12.91,0.82,6428107133.0
600831,ST广网,4.84,2.11,-4.77,2.01,3440983441.0
600719,大连热电,6.3,2.11,-31.32,6.98,2548977480.0
000886,海南高速,6.82,2.1,-95.48,2.25,6743809006.0
603071,物产环能,14.58,2.1,13.46,1.48,8134975764.0
920368,连城数控,30.1,2.1,33.62,1.67,7066891244.0
601928,凤凰传媒,10.7,2.1,8.59,1.36,27230430000.0
603063,禾望电气,34.49,2.1,32.53,3.24,15787184268.0
601818,光大银行,3.42,2.09,4.1,0.41,202072584629.0
600508,上海能源,12.68,2.09,22.31,0.71,9164064240.0
003816,中国广核,3.91,2.09,16.59,1.64,197449569401.0
002948,青岛银行,4.89,2.09,4.64,0.72,28461534600.0
002228,合兴包装,3.42,2.09,18.01,1.25,4149778851.0
601328,交通银行,6.86,2.08,6.59,0.54,606175559770.0
000831,中国稀土,61.39,2.08,201.44,13.57,65148345342.0
600000,浦发银行,12.77,2.08,6.83,0.58,406454305674.0
603568,伟明环保,21.59,2.08,12.92,2.66,36801409789.0
601588,北辰实业,1.96,2.08,-2.08,0.81,6599359200.0
002677,浙江美大,7.39,2.07,194.36,3.25,4774321671.0
601628,中国人寿,39.98,2.07,13.8,2.19,1130022905900.0
603369,今世缘,39.45,2.07,11.03,3.04,49186261460.0
920122,中纺标,39.6,2.06,221.16,10.87,3652787477.0
002667,威领股份,11.88,2.06,1311.62,7.85,2879367480.0
603518,锦泓集团,9.94,2.05,15.13,0.95,3441229829.0
600543,莫高股份,5.97,2.05,-30.08,2.46,1917086400.0
002772,众兴菌业,10.47,2.05,29.83,1.26,4117237029.0
600616,金枫酒业,5.5,2.04,-257.81,1.88,3679527225.0
601956,东贝集团,7.55,2.03,34.4,1.87,4693205255.0
001390,古麒绒材,25.29,2.02,25.7,3.25,5058000000.0
600908,无锡银行,6.05,2.02,4.81,0.59,13277824255.0
600354,敦煌种业,6.56,2.02,31.79,4.9,3462381645.0
601865,福莱特,17.21,2.02,77.22,1.89,40321655988.0
601838,成都银行,18.23,2.01,5.84,0.94,77266676540.0
603536,惠发食品,10.67,2.01,-43.51,6.19,2610333341.0
001256,炜冈科技,22.37,2.01,31.21,2.71,3190242922.0
000417,合百集团,7.11,2.01,16.23,1.16,5544976662.0
002506,协鑫集成,2.55,2.0,-22.82,7.43,14918306889.0
601298,青岛港,8.69,2.0,9.92,1.28,56407659000.0
601916,浙商银行,3.08,1.99,5.52,0.48,84591078766.0
300970,华绿生物,15.36,1.99,-17.37,1.28,1865465856.0
920082,方正阀门,20.04,1.98,32.05,5.66,2912914200.0
000968,蓝焰控股,7.2,1.98,14.9,1.13,6966019152.0
002046,国机精工,27.37,1.97,42.06,3.42,14677623274.0
002631,德尔未来,5.68,1.97,-39.63,2.06,4528566764.0
600015,华夏银行,6.74,1.97,4.68,0.35,107266617874.0
688733,壹石通,26.45,1.97,-151.13,2.44,5284053776.0
601033,永兴股份,16.02,1.97,15.63,1.38,14418000000.0
600199,金种子酒,10.42,1.96,-47.47,3.27,6854242906.0
002142,宁波银行,27.1,1.96,6.06,0.81,178957310463.0
920395,朗鸿科技,14.02,1.96,33.29,9.76,2139251570.0
603323,苏农银行,5.19,1.96,4.45,0.56,10476230058.0
001318,阳光乳业,14.07,1.96,33.24,2.81,3977026200.0
600696,*ST岩石,5.74,1.95,-14.17,5.79,1919854534.0
688032,禾迈股份,112.25,1.95,427.96,2.36,13927255426.0
002173,创新医疗,21.95,1.95,-426.28,5.49,9686191526.0
600545,卓郎智能,3.13,1.95,-13.91,1.71,5596165255.0
301607,富特科技,37.83,1.94,43.91,5.5,5879553694.0
000559,万向钱潮,11.55,1.94,35.8,4.18,38292390028.0
688511,*ST天微,24.65,1.94,41.13,3.02,2534738350.0
603167,渤海轮渡,9.51,1.93,21.96,1.34,4461564224.0
605599,菜百股份,14.81,1.93,12.56,2.93,11518889218.0
603589,口子窖,33.48,1.92,14.0,1.92,20025039923.0
002832,比音勒芬,15.95,1.92,10.99,1.75,9102777990.0
002094,青岛金王,7.97,1.92,63.77,3.6,5506453466.0
002278,神开股份,9.56,1.92,49.17,2.97,3478976235.0
002067,景兴纸业,6.36,1.92,82.82,1.42,9115278450.0
688615,合合信息,164.77,1.92,49.0,8.57,23067800000.0
301232,飞沃科技,41.36,1.92,49.29,2.22,3108714672.0
603069,海汽集团,22.26,1.92,-126.63,8.47,7034160000.0
603701,德宏股份,20.29,1.91,266.63,6.62,5303032971.0
002287,奇正藏药,26.65,1.91,21.27,3.25,15246950110.0
603182,嘉华股份,14.37,1.91,18.98,2.11,2364583500.0
000792,盐湖股份,22.51,1.9,23.68,3.05,119113297898.0
600863,内蒙华电,4.28,1.9,8.97,1.68,27935079831.0
920199,倍益康,36.43,1.9,-190.66,4.81,2481240014.0
601098,中南传媒,12.39,1.89,10.94,1.41,22252440000.0
000338,潍柴动力,14.55,1.89,11.23,1.42,126782607857.0
000798,中水渔业,8.07,1.89,17.1,6.6,2952479806.0
601997,贵阳银行,5.96,1.88,4.4,0.35,21790940533.0
603269,海鸥股份,13.55,1.88,59.97,4.03,4183586456.0
600089,特变电工,20.08,1.88,15.93,1.53,101460074826.0
300645,正元智慧,17.88,1.88,-67.81,2.53,2540861270.0
920547,无锡晶海,26.0,1.88,27.08,2.95,2019888000.0
000816,智慧农业,3.26,1.88,241.49,2.3,4717263417.0
300847,中船汉光,17.96,1.87,46.56,3.71,5316339600.0
603909,建发合诚,10.9,1.87,31.54,2.6,2841337226.0
601528,瑞丰银行,5.45,1.87,6.01,0.56,10693779603.0
002053,云南能投,12.53,1.87,18.54,1.55,11536740184.0
603336,宏辉果蔬,9.31,1.86,409.22,4.15,5667173378.0
920367,新赣江,21.85,1.86,118.13,3.27,1548318313.0
000501,武商集团,9.91,1.85,23.06,0.69,7620717964.0
000858,五 粮 液,122.07,1.85,12.15,3.37,473827889170.0
920682,球冠电缆,10.0,1.83,30.72,2.91,3244800000.0
002893,京能热力,11.71,1.83,12.71,2.41,3087224400.0
000600,建投能源,8.4,1.82,8.47,1.36,15198114758.0
000035,中国天楹,6.15,1.82,36.35,1.42,15379816569.0
688472,阿特斯,12.9,1.82,32.54,2.04,47578003480.0
001239,永达股份,17.44,1.81,36.03,3.07,4185600000.0
600258,首旅酒店,14.6,1.81,20.52,1.39,16302405640.0
600351,亚宝药业,6.74,1.81,13.53,1.69,4718000310.0
600665,天地源,3.37,1.81,-11.71,1.06,2912092896.0
002762,*ST金比,8.99,1.81,-88.79,3.82,3182684750.0
601169,北京银行,5.65,1.8,3.97,0.43,119457861137.0
920943,优机股份,24.38,1.8,36.08,3.99,2475091196.0
600350,山东高速,9.04,1.8,12.89,1.51,43704520258.0
002521,齐峰新材,9.63,1.8,39.51,1.38,5393387912.0
002923,润都股份,13.03,1.8,-60.28,4.09,4363659517.0
002244,滨江集团,11.94,1.79,10.03,1.26,37150640047.0
002953,日丰股份,13.68,1.79,27.78,3.26,6250239454.0
301207,华兰疫苗,17.59,1.79,254.17,1.79,10572073725.0
300755,华致酒行,19.85,1.79,73.6,2.61,8273448240.0
603955,大千生态,33.5,1.79,-142.95,2.95,4546620000.0
000756,新华制药,15.92,1.79,24.54,2.14,10981242437.0
600097,开创国际,11.35,1.79,49.54,1.19,2734629945.0
300471,厚普股份,11.46,1.78,-116.71,4.12,4631740710.0
600612,老凤祥,50.38,1.78,10.8,2.06,26354672950.0
601139,深圳燃气,6.85,1.78,16.11,1.23,19705681001.0
600682,南京新百,7.44,1.78,30.08,0.57,10015223724.0
002607,中公教育,2.87,1.77,143.24,22.51,17700436246.0
600993,马应龙,28.21,1.77,17.71,3.14,12160030265.0
920656,海昇药业,17.95,1.76,29.6,2.7,1795000000.0
600761,安徽合力,20.86,1.76,11.67,1.75,18579850994.0
688622,禾信仪器,120.08,1.76,-242.32,21.96,8461499762.0
601577,长沙银行,9.25,1.76,4.3,0.54,37199372225.0
002701,奥瑞金,6.37,1.76,9.03,1.69,16305674188.0
002765,蓝黛科技,14.53,1.75,43.37,3.69,9475421148.0
600483,福能股份,9.87,1.75,10.26,1.06,27439960086.0
920427,华维设计,15.12,1.75,593.3,4.78,1558796400.0
601088,中国神华,40.65,1.75,16.39,2.01,807655336171.0
603900,莱绅通灵,10.48,1.75,29.66,1.82,3594889843.0
000677,恒天海龙,5.26,1.74,74.34,8.48,4544524006.0
600150,中国船舶,35.29,1.73,45.07,1.59,265579175254.0
002323,雅博股份,1.76,1.73,-45.25,10.12,3732705050.0
603097,江苏华辰,23.59,1.72,41.03,3.71,3879021650.0
002735,王子新材,17.15,1.72,208.64,3.79,6551412384.0
600559,老白干酒,17.19,1.72,24.51,3.03,15724508562.0
920106,林泰新材,88.71,1.72,32.95,9.75,4952546235.0
002005,ST德豪,2.36,1.72,-158.65,15.37,4135722665.0
300008,天海防务,6.54,1.71,45.01,5.08,11301310530.0
605001,威奥股份,7.73,1.71,34.52,1.14,3037008780.0
002867,周大生,13.74,1.7,12.56,2.39,14914411290.0
000893,亚钾国际,41.3,1.7,22.32,3.04,38163314023.0
001326,联域股份,50.74,1.7,114.98,3.05,3714168000.0
000735,罗 牛 山,6.58,1.7,-564.0,1.8,7576959343.0
002950,奥美医疗,9.65,1.69,15.29,1.71,6111011178.0
300491,通合科技,31.2,1.69,176.75,4.65,5468397449.0
002538,司尔特,5.44,1.68,24.39,0.88,4643343351.0
300421,力星股份,19.99,1.68,78.25,4.68,5877669375.0
001979,招商蛇口,10.27,1.68,32.13,0.95,93054787538.0
600493,凤竹纺织,6.7,1.67,114.66,1.63,1822400000.0
600461,洪城环境,9.13,1.67,9.63,1.26,11724336775.0
920371,欧福蛋业,10.98,1.67,27.4,3.94,2255791985.0
000957,中通客车,11.55,1.67,17.98,2.26,6848040461.0
600195,中牧股份,7.35,1.66,45.9,1.34,7505439711.0
601226,华电科工,7.41,1.65,79.84,1.99,8638002243.0
000567,海德股份,6.78,1.65,45.06,2.47,13252134811.0
920570,坤博精工,39.4,1.65,343.27,5.8,1976690947.0
300006,莱美药业,4.32,1.65,-72.69,2.46,4561536406.0
600268,国电南自,12.42,1.64,39.71,3.73,12617115063.0
002476,宝莫股份,6.2,1.64,119.68,4.04,3794400000.0
002746,仙坛股份,6.25,1.63,19.67,1.2,5378367044.0
920429,康比特,18.13,1.63,74.32,2.72,2257185000.0
000755,山西高速,4.99,1.63,15.19,1.38,7321877878.0
605365,立达信,15.7,1.62,56.99,2.15,7881602153.0
600512,腾达建设,2.52,1.61,18.58,0.64,4016403667.0
002839,张家港行,4.42,1.61,5.43,0.61,10804004785.0
002628,成都路桥,5.05,1.61,-84.44,1.33,3823357096.0
603680,今创集团,12.73,1.6,13.57,1.82,9976739904.0
601018,宁波港,3.81,1.6,14.27,0.94,74121219800.0
601658,邮储银行,5.7,1.6,6.95,0.69,684541804904.0
002307,北新路桥,5.07,1.6,-39.74,2.16,6430238321.0
300022,吉峰科技,8.9,1.6,543.41,8.12,4398739382.0
688525,佰维存储,104.46,1.59,-107.96,11.21,48752349122.0
002865,钧达股份,41.6,1.59,-23.08,2.53,12171496563.0
003017,大洋生物,34.54,1.59,28.72,2.69,2901360000.0
003002,壶化股份,26.23,1.59,27.4,3.65,5246000000.0
601229,上海银行,9.6,1.59,5.15,0.56,136406395997.0
603014,威高血净,38.96,1.59,36.95,2.35,16275698411.0
603657,春光科技,36.46,1.59,334.01,5.19,4929029223.0
600971,恒源煤电,7.08,1.58,-32.88,0.71,8496034579.0
600348,华阳股份,7.71,1.58,17.77,1.02,27813825000.0
688348,昱能科技,56.01,1.58,55.3,2.37,8753099134.0
002032,苏 泊 尔,48.56,1.57,20.7,7.6,38914028634.0
002481,双塔食品,5.81,1.57,65.92,2.72,7167776665.0
002646,天佑德酒,9.73,1.57,45.29,1.61,4661720587.0
002574,明牌珠宝,5.85,1.56,-19.91,1.03,3088800000.0
002267,陕天然气,8.46,1.56,9.24,1.43,9408158265.0
002687,乔治白,4.56,1.56,79.05,1.55,2301794479.0
001872,招商港口,20.84,1.56,9.85,0.83,51719619671.0
600211,西藏药业,48.24,1.56,13.7,3.74,15548678015.0
600063,皖维高新,6.56,1.55,26.52,1.6,13573338305.0
000520,凤凰航运,4.61,1.54,1896.32,10.14,4665704728.0
601000,唐山港,3.95,1.54,13.23,1.14,23407418025.0
920123,芭薇股份,17.83,1.54,58.69,5.06,1988758200.0
601988,中国银行,5.28,1.54,7.23,0.65,1701281534378.0
301234,五洲医疗,46.93,1.54,151.75,4.24,3191240000.0
603326,我乐家居,9.21,1.54,16.01,2.56,2939619525.0
002922,伊戈尔,23.04,1.54,46.62,2.65,9748295977.0
600525,ST长园,3.29,1.54,-6.31,1.16,4338786700.0
300350,华鹏飞,6.62,1.53,896.23,4.04,3720521287.0
000524,岭南控股,13.27,1.53,89.79,3.93,8893668082.0
600928,西安银行,4.02,1.52,6.15,0.52,17866666669.0
600016,民生银行,4.02,1.52,4.12,0.31,176005322378.0
002348,高乐股份,4.01,1.52,-67.94,8.85,3798272000.0
300157,新锦动力,4.7,1.51,70.17,-15.76,3543507223.0
300729,乐歌股份,14.76,1.51,19.54,1.39,5042203113.0
601700,风范股份,4.74,1.5,303.91,2.08,5414249358.0
688677,海泰新光,52.15,1.5,41.99,4.97,6251585550.0
001269,欧晶科技,26.4,1.5,-34.23,5.73,5079663442.0
600792,云煤能源,4.05,1.5,-13.75,1.57,4495190580.0
600758,辽宁能源,4.06,1.5,188.79,0.96,5367390620.0
301158,德石股份,18.35,1.49,30.55,2.06,2759298859.0
301039,中集车辆,9.54,1.49,22.21,1.24,17879146967.0
601228,广州港,3.41,1.49,23.31,1.22,25726851907.0
000951,中国重汽,17.72,1.49,15.57,1.34,20818685059.0
600300,维维股份,3.41,1.49,22.91,1.62,5514454834.0
002468,申通快递,17.67,1.49,29.84,2.71,27049274273.0
002372,伟星新材,10.19,1.49,29.93,3.55,16222867098.0
000001,平安银行,11.57,1.49,4.51,0.51,224526473551.0
001965,招商公路,10.26,1.48,13.98,1.07,69976661662.0
002310,东方园林,2.74,1.48,-5727.16,10.69,16438142601.0
603759,海天股份,8.3,1.47,31.21,1.37,3832608000.0
002345,潮宏基,14.46,1.47,19.39,3.62,12847893743.0
600515,海南机场,4.14,1.47,185.3,2.01,47300781752.0
601101,昊华能源,7.63,1.46,12.26,0.92,10987184175.0
300773,拉卡拉,24.37,1.46,41.87,5.52,19205570525.0
601326,秦港股份,3.51,1.45,9.93,0.99,19611816120.0
600643,爱建集团,5.58,1.45,31.67,0.75,8889892941.0
603600,永艺股份,11.16,1.45,13.91,1.61,3687634177.0
002382,蓝帆医疗,5.6,1.45,-20.92,0.72,5639939754.0
000913,钱江摩托,17.5,1.45,17.11,1.9,9215386250.0
002374,中锐股份,2.79,1.45,-19.48,3.52,3027733900.0
002485,ST雪发,3.52,1.44,-44.03,1.59,1914880000.0
600039,四川路桥,8.43,1.44,13.19,1.54,73303829137.0
301258,富士莱,33.8,1.44,35.96,1.61,3098446000.0
603886,元祖股份,12.18,1.42,1183.96,2.05,2923200000.0
603766,隆鑫通用,13.55,1.42,12.95,2.95,27825492068.0
601199,江南水务,5.7,1.42,16.23,1.2,5330698664.0
920942,恒立钻具,38.44,1.42,81.31,4.78,2357413724.0
920261,一诺威,15.04,1.42,19.53,2.79,4378636530.0
003030,祖名股份,18.52,1.42,-127.06,2.37,2310925600.0
600794,保税科技,4.3,1.42,53.02,1.97,5160654275.0
920478,峆一药业,22.11,1.42,21.52,3.45,1740249357.0
002860,星帅尔,13.62,1.41,20.13,2.21,4899284468.0
688489,三未信安,51.0,1.41,-99.98,3.2,5875693476.0
300013,新宁物流,4.36,1.4,-1351.12,12.17,2434444778.0
300763,锦浪科技,87.9,1.4,30.33,3.84,34994206976.0
601860,紫金银行,2.9,1.4,5.82,0.53,10616862999.0
600644,乐山电力,11.57,1.4,423.32,3.27,6691171864.0
601399,国机重装,3.61,1.4,53.91,1.78,26040936763.0
000983,山西焦煤,7.3,1.39,20.44,1.13,41442837731.0
300490,华自科技,13.83,1.39,-19.88,2.45,5513615421.0
002361,神剑股份,6.57,1.39,132.4,2.77,6248299746.0
002216,三全食品,10.92,1.39,15.33,2.16,9600689804.0
002297,博云新材,8.78,1.39,297.33,2.44,5031860311.0
920592,华信永道,42.92,1.39,-73.14,9.81,3467721400.0
300121,阳谷华泰,15.31,1.39,27.03,1.94,6871602120.0
603029,天鹅股份,18.35,1.38,61.52,2.49,2226625700.0
603280,南方路机,37.5,1.38,35.19,3.04,4065250013.0
603079,圣达生物,17.02,1.37,42.55,2.06,3217284200.0
001229,魅视科技,34.77,1.37,91.13,3.65,3477000000.0
601006,大秦铁路,5.92,1.37,14.49,0.73,119271292079.0
002112,三变科技,13.36,1.37,60.32,4.55,3929593928.0
605378,野马电池,27.34,1.37,116.65,5.83,7145210576.0
002600,领益智造,15.51,1.37,60.71,5.02,112896620340.0
002875,安奈儿,17.94,1.36,-66.58,5.65,3821522684.0
002090,金智科技,11.92,1.36,75.97,3.14,4774878686.0
601666,平煤股份,8.26,1.35,39.55,0.9,20396888927.0
600094,大名城,5.26,1.35,183.07,1.2,12229237237.0
605189,富春染织,17.31,1.35,125.01,1.89,3359471779.0
688426,康为世纪,28.5,1.35,-28.67,2.28,3206070906.0
000828,东莞控股,12.05,1.35,11.76,1.27,12526179754.0
301015,百洋医药,26.19,1.35,42.19,6.65,13766093660.0
605368,蓝天燃气,9.84,1.34,17.18,2.22,7032017404.0
002760,凤形股份,20.6,1.33,152.77,2.72,2224567344.0
000937,冀中能源,6.09,1.33,30.91,1.13,21519300317.0
600638,新黄浦,6.08,1.33,20.14,0.89,4094252459.0
603291,联合水务,10.68,1.33,63.15,2.59,4519996051.0
603896,寿仙谷,20.64,1.33,31.21,1.83,4091754323.0
300534,陇神戎发,9.95,1.32,53.98,4.37,3018282750.0
600293,三峡新材,3.07,1.32,-65.97,2.07,3561645291.0
000889,中嘉博创,3.84,1.32,-83.85,45.58,3595357885.0
601985,中国核电,9.19,1.32,16.68,1.67,189019939060.0
600608,*ST沪科,3.84,1.32,18080.77,33.35,1262827933.0
605369,拱东医疗,19.34,1.31,42.35,2.52,4264333634.0
000905,厦门港务,8.53,1.31,22.42,1.25,6327635862.0
000650,仁和药业,6.19,1.31,14.92,1.38,8665617668.0
002791,坚朗五金,21.6,1.31,-125.59,1.39,7643916281.0
600098,广州发展,6.98,1.31,7.48,0.9,24474021939.0
600583,海油工程,5.41,1.31,10.89,0.9,23919529468.0
688238,和元生物,7.8,1.3,-24.21,3.29,5062486260.0
603456,九洲药业,19.55,1.3,16.53,2.0,17388669847.0
688123,聚辰股份,145.06,1.3,55.96,9.65,22958797643.0
000566,海南海药,5.46,1.3,-22.37,19.33,7083613588.0
600084,中信尼雅,5.47,1.3,4576.84,4.75,6146785760.0
002249,大洋电机,10.92,1.3,22.16,2.87,26671248043.0
000012,南  玻Ａ,4.72,1.29,97.23,1.1,14493666745.0
002214,*ST大立,13.37,1.29,-39.0,5.59,8011811191.0
002393,力生制药,23.77,1.28,8.93,1.22,6125647826.0
688190,云路股份,114.85,1.28,40.66,5.38,13782000000.0
603008,喜临门,17.36,1.28,12.1,1.71,6448224093.0
600310,广西能源,3.98,1.27,-41.13,2.02,5833528674.0
688122,西部超导,77.32,1.27,45.99,7.37,50232058908.0
301107,瑜欣电子,30.31,1.27,30.48,3.34,3104293217.0
600429,三元股份,4.77,1.27,19.68,1.39,7198769725.0
600017,日照港,3.18,1.27,13.65,0.7,9780579364.0
603698,航天工程,21.48,1.27,59.43,3.34,11513065200.0
600129,太极集团,22.38,1.27,44.46,3.4,12340738980.0
603808,歌力思,8.03,1.26,17.42,1.16,2963815810.0
600717,天津港,4.81,1.26,13.83,0.71,13920144993.0
301111,粤万年青,16.08,1.26,-178.05,3.43,2572800000.0
600750,江中药业,21.7,1.26,13.19,3.8,13779413677.0
002349,精华制药,7.26,1.26,23.05,2.27,6023439832.0
001227,兰州银行,2.41,1.26,7.21,0.45,13726630175.0
600790,轻纺城,4.02,1.26,17.66,0.91,5892479531.0
600056,中国医药,11.26,1.26,28.65,1.44,16843605962.0
300898,熊猫乳品,26.5,1.26,39.74,3.46,3286000000.0
002107,沃华医药,6.43,1.26,41.54,5.52,3711457728.0
300434,金石亚药,9.63,1.26,29.42,1.56,3868793487.0
603039,泛微网络,58.4,1.25,115.83,6.94,15219219463.0
600685,中船防务,27.52,1.25,36.95,2.2,38899695523.0
600433,冠豪高新,3.27,1.24,-49.4,1.28,5723413092.0
688711,宏微科技,28.48,1.24,1018.89,5.85,6068579091.0
603212,赛伍技术,11.47,1.24,-34.8,1.93,5018017595.0
605098,行动教育,38.34,1.24,17.4,4.57,4572087174.0
603123,翠微股份,12.28,1.24,-24.2,5.07,9808486246.0
600987,航民股份,7.35,1.24,11.92,1.18,7503018717.0
000423,东阿阿胶,47.38,1.24,18.66,2.96,30511621921.0
600697,欧亚集团,13.05,1.24,72.19,0.9,2076099379.0
605162,新中港,8.98,1.24,29.1,2.83,3597186695.0
002613,北玻股份,4.11,1.23,47.27,2.01,4523337324.0
601086,国芳集团,11.55,1.23,169.83,4.95,7692300000.0
600375,汉马科技,8.26,1.23,238.77,3.98,13241369491.0
000722,湖南发展,12.39,1.23,70.23,1.84,5750921114.0
601107,四川成渝,5.74,1.23,10.48,1.07,17553264400.0
600876,凯盛新能,10.8,1.22,-7.77,1.95,6973289600.0
000921,海信家电,25.76,1.22,8.59,2.23,35674023765.0
000860,顺鑫农业,15.71,1.22,33.7,1.65,11653159397.0
600115,中国东航,4.15,1.22,-32.32,7.04,92508880766.0
002852,道道全,11.66,1.22,11.08,1.83,4010670436.0
601857,中国石油,8.33,1.22,9.08,0.98,1524564745224.0
603628,清源股份,13.42,1.21,21.12,2.76,3665637571.0
603565,中谷物流,10.9,1.21,10.68,2.4,22890687823.0
300126,锐奇股份,10.03,1.21,-105.86,2.91,3048694728.0
601827,三峰环境,8.34,1.21,10.28,1.22,13943923722.0
002679,福建金森,10.85,1.21,-65.89,3.47,2557952600.0
600123,兰花科创,6.71,1.21,85.99,0.61,9885440541.0
301386,未来电器,24.24,1.21,35.02,2.32,3393600000.0
603833,欧派家居,53.79,1.2,16.09,1.81,32766324809.0
603395,红四方,34.69,1.2,102.57,6.46,9019400000.0
601068,中铝国际,5.11,1.19,74.41,5.27,15267843324.0
600726,华电能源,2.55,1.19,22.01,4.74,20163707336.0
300335,迪森股份,5.97,1.19,28.15,1.48,2847763956.0
002100,天康生物,7.65,1.19,15.44,1.49,10444174090.0
300344,ST立方,4.24,1.19,-34.1,11.5,2720835204.0
600690,海尔智家,25.42,1.19,9.91,2.08,238451377950.0
000752,ST西发,11.04,1.19,56.03,8.42,2911893741.0
301362,民爆光电,43.24,1.19,21.13,1.84,4525930800.0
600764,中国海防,32.57,1.18,122.37,2.81,23145199102.0
603238,诺邦股份,18.85,1.18,25.61,2.37,3346044650.0
600826,XD兰生股,10.27,1.18,66.34,1.79,7553929548.0
000529,广弘控股,6.01,1.18,23.86,1.1,3508579883.0
301032,新柴股份,12.83,1.18,39.28,2.61,3093741522.0
688709,成都华微,47.02,1.18,419.15,10.53,29944547163.0
601019,山东出版,7.76,1.17,12.09,1.09,16194344000.0
000552,甘肃能化,2.6,1.17,-38.19,0.83,13914704196.0
600983,惠而浦,10.4,1.17,18.48,2.99,7970965600.0
600163,中闽能源,5.18,1.17,15.67,1.42,9857520021.0
603868,飞科电器,36.2,1.17,24.56,5.03,15768720000.0
000919,金陵药业,6.92,1.17,44.65,1.14,4316063706.0
000895,双汇发展,24.99,1.17,18.63,4.15,86581883713.0
600551,时代出版,8.7,1.16,14.12,1.02,5899080579.0
600099,林海股份,10.48,1.16,98.54,4.26,2296377600.0
600448,华纺股份,3.48,1.16,-31.6,1.87,2191772424.0
688577,浙海德曼,117.58,1.16,811.16,13.43,13084270536.0
603209,兴通股份,14.87,1.16,17.82,1.48,4832750000.0
600185,珠免集团,6.1,1.16,-20.97,13.36,11498535350.0
603073,彩蝶实业,17.46,1.16,22.44,1.48,2025360000.0
600674,川投能源,14.99,1.15,14.85,1.71,73070356352.0
600318,新力金融,9.7,1.15,104.76,4.63,4973458030.0
603899,晨光股份,27.23,1.15,22.5,2.94,25078023366.0
002275,桂林三金,14.91,1.15,15.27,2.8,8760647826.0
603880,南卫股份,6.15,1.15,-68.54,6.67,1777608300.0
